X_id,career_AST,career_FG%,career_PTS,name,position
mcadobo01,2.3,50.3,22.1,Bob McAdoo,Center and Power Forward
mcadoja01,0.3,52.8,3.0,James Michael McAdoo,Power Forward
mcbrike01,1.2,32.7,9.8,Ken McBride,Shooting Guard
mccalta01,0.0,66.7,4.0,Tahjere McCall,Shooting Guard
mccalra01,2.4,40.8,6.0,Ray McCallum,Point Guard
mccanbo01,0.6,47.9,4.2,Bob McCann,Power Forward and Small Forward
mccanbr01,1.6,20.4,1.8,Brendan McCann,Point Guard
mccanme01,0.2,30.8,1.7,Mel McCants,Small Forward
mccanra01,1.3,43.1,10.0,Rashad McCants,Shooting Guard
mccarmi01,0.9,28.0,9.7,Mike McCarron,Guard
mccaran01,1.7,43.1,3.8,Andre McCarter,Point Guard
mccarwi01,2.0,40.2,7.0,Willie McCarter,Shooting Guard
mccarjo01,3.7,35.3,7.8,Johnny McCarthy,Point Guard and Shooting Guard
mccarho01,0.1,12.2,1.1,Howie McCarty,Forward/Guard
mccarke01,0.0,66.7,2.0,Kelly McCarty,Shooting Guard
mccarwa01,1.1,39.2,5.2,Walter McCarty,Small Forward and Power Forward
mccasam01,0.3,37.7,1.8,Amal McCaskill,Center
mccawpa01,1.2,42.0,3.7,Patrick McCaw,Shooting Guard
mccladw01,1.5,38.3,3.5,Dwayne McClain,Small Forward
mcclate01,3.4,44.9,8.4,Ted McClain,Point Guard and Shooting Guard
mcclida01,0.2,50.0,3.0,Dan McClintock,Center
mccloja01,1.0,33.3,6.0,Jack McCloskey,Shooting Guard
mccloge01,2.3,40.2,9.0,George McCloud,Small Forward
mccolcj01,2.9,45.5,17.8,CJ McCollum,Shooting Guard
mcconjo01,0.7,13.8,1.3,John McConathy,Forward
mcconbu01,2.9,38.0,4.9,Bucky McConnell,Point Guard
mccontj01,4.7,48.7,6.4,T.J. McConnell,Point Guard
mccorke01,0.5,50.0,2.0,Keith McCord,Shooting Guard
mccorti01,1.0,53.5,8.3,Tim McCormick,Center
mccoyje01,0.5,53.9,4.6,Jelani McCoy,Center
mccrapa01,0.9,45.0,4.3,Paul McCracken,Shooting Guard
mccrach01,0.0,0.0,0.0,Chris McCray,Shooting Guard
mccraro01,3.6,50.3,11.7,Rodney McCray,Power Forward and Small Forward
mccrasc01,1.0,42.3,2.9,Scooter McCray,Power Forward
mccreer01,0.0,0.0,0.0,Erik McCree,Small Forward
mcculch01,0.3,42.6,3.3,Chris McCullough,Power Forward
mcculjo01,0.4,69.2,2.6,John McCullough,Shooting Guard
mcdancl01,0.6,34.8,2.5,Clint McDaniel,Shooting Guard
mcdanxa01,2.0,48.5,15.6,Xavier McDaniel,Small Forward and Power Forward
mcdanji01,1.1,46.6,10.0,Jim McDaniels,Center
mcdankj01,0.6,41.2,5.3,K.J. McDaniels,Small Forward and Shooting Guard
mcderdo01,0.8,45.9,7.8,Doug McDermott,Small Forward
mcdonbe01,1.3,46.8,6.0,Ben McDonald,Power Forward and Small Forward
mcdongl01,0.7,40.0,4.2,Glenn McDonald,Small Forward
mcdonmi01,0.0,-,0.0,Michael McDonald,Center
mcdonro01,0.5,44.8,3.2,Roderick McDonald,Small Forward and Power Forward
mcdowha01,0.5,45.1,2.9,Hank McDowell,Power Forward
mcdyean01,1.3,49.7,12.0,Antonio McDyess,Center and Power Forward
mcelrji01,3.5,46.8,9.9,Jim McElroy,Point Guard
mcfarpa01,1.5,45.8,6.4,Patrick McFarland,Shooting Guard
mcfariv01,0.1,38.5,1.4,Ivan McFarlin,Power Forward
mcgahme01,1.0,31.8,3.5,Mel McGaha,Guard
mcgarmi01,0.3,52.7,4.4,Mitch McGary,Power Forward
mcgeeja01,0.4,57.0,8.0,JaVale McGee,Center
mcgeemi01,1.2,48.7,9.6,Mike McGee,Small Forward and Shooting Guard
mcgilbi01,1.1,51.4,10.5,Bill McGill,Center
mcginge01,3.7,45.8,20.2,George McGinnis,Power Forward and Small Forward
mcglojo01,2.9,48.9,11.6,Jon McGlocklin,Shooting Guard and Small Forward
mcgratr01,4.4,43.5,19.6,Tracy McGrady,Shooting Guard and Small Forward
mcgregi01,0.4,36.3,4.1,Gil McGregor,Power Forward
mcgriel01,0.2,47.7,6.0,Elton McGriff,Center
mcgruro01,1.6,41.4,6.7,Rodney McGruder,Shooting Guard
mcguial01,1.9,37.9,4.0,Alfred McGuire,Point Guard
mcguial02,0.5,50.0,2.0,Allie McGuire,Shooting Guard
mcguidi01,5.7,38.9,8.0,Dick McGuire,Point Guard
mcguido01,1.2,41.9,2.7,Dominic McGuire,Shooting Guard and Power Forward and Small Forward
mchalke01,1.7,55.4,17.9,Kevin McHale,Power Forward
mcharma01,3.4,40.2,12.4,Maurice McHartley,Shooting Guard and Point Guard
mcilvji01,0.3,44.6,2.7,Jim McIlvaine,Center
mcinnje01,4.4,43.1,9.4,Jeff McInnis,Point Guard and Shooting Guard
mcintke01,1.0,36.1,5.3,Kenny McIntosh,Small Forward
mcintbo01,0.6,37.4,7.1,Bob McIntyre,Small Forward
mckeeje01,0.0,0.0,0.0,Jerry McKee,Guard
mckenke01,1.4,41.4,5.4,Kevin McKenna,Shooting Guard
mckenfo01,0.2,25.0,2.8,Forrest McKenzie,Small Forward
mckenst01,1.5,44.4,9.0,Stan McKenzie,Small Forward and Shooting Guard
mckeyde01,2.4,48.6,11.0,Derrick McKey,Small Forward
mckieaa01,2.7,43.8,7.4,Aaron McKie,Point Guard and Shooting Guard and Small Forward
mckinbi01,3.5,49.3,8.0,Billy McKinney,Point Guard
mckinbo01,1.6,29.8,9.4,Bones McKinney,Small Forward
mckinca01,0.8,24.4,2.4,Carlton McKinney,Shooting Guard
mckintr01,0.0,-,0.0,Trey McKinney-Jones,Shooting Guard
mckinal01,0.4,49.0,4.2,Alfonzo McKinnie,Small Forward
mclembe01,1.1,41.7,8.8,Ben McLemore,Shooting Guard
mclemmc01,1.3,39.4,8.8,McCoy McLemore,Small Forward
mcleoge01,0.4,12.5,1.2,George McLeod,Forward
mcleoke01,2.7,35.7,5.5,Keith McLeod,Point Guard
mcleoro01,1.1,40.9,7.2,Roshown McLeod,Small Forward
mcmahja01,3.7,33.7,8.1,Jack McMahon,Shooting Guard and Point Guard
mcmilna01,6.1,44.3,5.9,Nate McMillan,Shooting Guard and Point Guard
mcmilto01,1.1,48.3,8.1,Tom McMillen,Center
mcmilji01,2.5,48.2,13.8,Jim McMillian,Small Forward
mcmilsh01,0.9,43.4,9.1,Shellie McMillon,Small Forward and Power Forward
mcmulma01,1.1,30.6,4.8,Mal McMullen,Forward/Center
mcnabch01,0.0,0.0,0.0,Chet McNabb,Forward
mcnamma01,0.3,51.2,3.5,Mark McNamara,Center
mcnamjo01,0.5,29.8,2.4,Joe McNamee,Small Forward
mcneaje01,0.3,27.3,1.5,Jerel McNeal,Point Guard
mcneach01,1.0,45.6,4.3,Chris McNealy,Power Forward
mcneibo01,2.6,39.4,4.6,Bob McNeill,Point Guard
mcneila01,0.8,46.6,8.5,Larry McNeill,Power Forward
mcnulca01,0.0,16.7,2.0,Carl McNulty,Shooting Guard
mcphepa01,0.7,50.5,4.8,Paul McPherson,Point Guard
mcpipro01,0.2,33.3,4.2,Roy McPipe,Shooting Guard
mcqueco01,0.0,100.0,2.0,Cozell McQueen,Power Forward
mcraejo01,0.9,42.7,4.9,Jordan McRae,Shooting Guard and Point Guard
mcreyth01,0.2,8.3,0.6,Thales McReynolds,Guard
mcrobjo01,2.1,46.3,5.4,Josh McRoberts,Center and Power Forward
mcwiler01,0.1,34.7,2.0,Eric McWilliams,Power Forward
mearnge01,0.6,25.5,5.5,George Mearns,Forward
medvest01,0.5,45.0,5.3,Stanislav Medvedenko,Power Forward and Center
meeda01,0.5,31.2,1.9,Darnell Mee,Shooting Guard
meeksjo01,1.1,42.0,9.3,Jodie Meeks,Shooting Guard
meelycl01,1.3,41.7,8.4,Cliff Meely,Power Forward
meentsc01,0.4,36.1,1.8,Scott Meents,Power Forward
mehendi01,2.5,38.1,10.7,Dick Mehen,Power Forward
meinemo01,1.3,36.7,6.8,Monk Meineke,Power Forward
meinhca01,0.6,31.6,5.3,Carl Meinhold,Guard/Forward
mejrisa01,0.5,60.3,3.4,Salah Mejri,Center
mekelga01,2.2,31.1,2.3,Gal Mekel,Point Guard
melchbi01,5.0,45.9,10.6,Bill Melchionni,Point Guard
melchga01,2.2,44.4,7.8,Gary Melchionni,Point Guard and Shooting Guard
melofa01,0.0,50.0,1.2,Fab Melo,Center
meltode01,3.2,39.1,5.0,De'Anthony Melton,Point Guard
melvied01,0.6,26.3,4.9,Ed Melvin,Guard
meminde01,2.5,47.5,6.1,Dean Meminger,Shooting Guard and Point Guard
mencech01,2.4,34.1,7.0,Chuck Mencel,Point Guard
mengejo01,2.1,47.9,9.8,John Mengelt,Shooting Guard
menkeke01,1.2,35.3,2.5,Ken Menke,Guard
mensapo01,0.2,41.0,3.0,Pops Mensah-Bonsu,Power Forward
menyade01,1.2,37.0,9.1,Dewitt Menyard,Center
mercero01,2.1,42.9,13.6,Ron Mercer,Small Forward and Shooting Guard
meriwjo01,0.9,51.1,8.1,Joe Meriweather,Power Forward and Center
meriwpo01,1.4,39.3,3.8,Porter Meriwether,Point Guard
meschto01,1.7,44.1,12.7,Tom Meschery,Power Forward and Small Forward
metuch01,0.4,32.8,1.8,Chimezie Metu,Power Forward
meyerbi01,0.1,45.5,3.1,Bill Meyer,Guard
meyerlo01,0.6,43.2,4.6,Loren Meyer,Center and Power Forward
meyerda01,2.3,46.1,11.2,Dave Meyers,Power Forward
miasest01,1.4,33.0,10.6,Stan Miasek,Power Forward and Small Forward
michela01,0.5,56.7,3.4,Larry Micheaux,Power Forward
mickejo01,0.3,44.9,2.4,Jordan Mickey,Power Forward
middlkh01,3.2,45.1,15.7,Khris Middleton,Shooting Guard and Small Forward
mihalre01,0.0,33.3,0.9,Red Mihalik,Guard
mihmch01,0.5,45.9,7.5,Chris Mihm,Power Forward and Center
mikaned01,0.9,32.0,6.7,Ed Mikan,Center
mikange01,2.8,40.4,23.1,George Mikan,Center
mikanla01,0.8,33.3,3.0,Larry Mikan,Small Forward
mikkeve01,2.2,40.3,14.4,Vern Mikkelsen,Power Forward
miksial01,0.5,23.8,3.4,Al Miksis,Center
milesaa01,1.3,33.3,0.8,Aaron Miles,Point Guard
milescj01,1.1,41.2,9.6,C.J. Miles,Shooting Guard and Small Forward and Point Guard
milesda01,1.9,47.2,10.1,Darius Miles,Small Forward
milesed01,2.0,44.0,13.4,Eddie Miles,Point Guard and Shooting Guard
milicma01,0.3,56.0,2.5,Marko Milic,Shooting Guard and Small Forward
milicda01,0.9,46.0,6.0,Darko Milicic,Power Forward and Center
militna01,0.7,26.2,4.3,Nat Militzok,Forward
millean02,6.5,46.1,12.5,Andre Miller,Point Guard and Shooting Guard
millean01,0.4,51.0,2.8,Anthony Miller,Power Forward
millebi01,0.7,29.2,1.9,Bill Miller,Forward
millebo01,0.5,66.7,2.0,Bob Miller,Power Forward
millebr01,2.8,48.0,11.2,Brad Miller,Power Forward and Center
milleda01,1.4,41.8,6.0,Darius Miller,Small Forward
milledi01,0.6,44.4,1.0,Dick Miller,Small Forward
milleed01,1.5,37.4,10.2,Eddie Miller,Center
milleha01,0.8,22.3,2.9,Harry Miller,Center/Forward
milleja01,0.4,41.5,5.5,Jay Miller,Small Forward
millela01,2.4,43.2,13.6,Larry Miller,Shooting Guard
millema01,0.2,44.4,2.9,Malcolm Miller,Small Forward
millemi01,2.6,45.9,10.6,Mike Miller,Shooting Guard and Small Forward
milleol01,2.2,53.4,7.4,Oliver Miller,Center and Power Forward
millequ01,0.5,35.0,4.3,Quincy Miller,Power Forward
millere01,3.0,47.1,18.2,Reggie Miller,Shooting Guard
millewa01,0.5,33.3,1.9,Walt Miller,Forward
millsch01,1.9,43.2,11.2,Chris Mills,Small Forward and Power Forward
millsjo01,0.2,29.4,3.9,John Mills,Center/Forward
millspa02,2.4,43.1,8.4,Patty Mills,Point Guard
millste01,1.3,45.7,10.6,Terry Mills,Power Forward
millsel01,1.1,32.7,4.2,Elijah Millsap,Shooting Guard
millspa01,2.3,49.1,14.1,Paul Millsap,Power Forward
miltosh01,0.9,39.1,4.4,Shake Milton,Shooting Guard
minerha01,1.2,46.0,9.0,Harold Miner,Point Guard and Shooting Guard
mingya01,1.6,52.4,19.0,Yao Ming,Center
minnidi01,3.8,47.0,5.3,Dirk Minniefield,Point Guard
minorda01,2.5,36.0,7.6,Dave Minor,Point Guard and Shooting Guard
minorgr01,1.4,47.8,6.9,Greg Minor,Shooting Guard and Small Forward
minorma01,0.5,25.0,1.3,Mark Minor,Small Forward
mirotni01,1.3,42.3,12.3,Nikola Mirotic,Power Forward
misakwa01,0.0,23.1,2.3,Wat Misaka,Guard
miskija01,1.0,0.0,0.0,Jason Miskiri,Point Guard
mitchdo01,3.9,43.4,22.1,Donovan Mitchell,Shooting Guard
mitchle01,0.9,34.9,4.1,Leland Mitchell,Shooting Guard
mitchmi01,1.3,49.3,19.8,Mike Mitchell,Small Forward
mitchmu01,1.0,33.3,1.0,Murray Mitchell,Center
mitchsa01,1.1,44.7,8.7,Sam Mitchell,Power Forward and Small Forward
mitchto01,0.9,44.3,5.1,Todd Mitchell,Small Forward
mitchto03,0.3,60.0,2.0,Tony Mitchell,Small Forward
mitchto02,0.1,41.7,1.0,Tony Mitchell,Power Forward
mitrona01,1.0,33.3,1.3,Naz Mitrou-Long,Shooting Guard
mixst01,1.8,49.9,10.6,Steve Mix,Small Forward and Power Forward
mlkvybi01,2.0,30.5,5.8,Bill Mlkvy,Small Forward
moblecu01,2.7,43.3,16.0,Cuttino Mobley,Shooting Guard and Point Guard
mobleer01,0.5,54.1,3.9,Eric Mobley,Center
moedo01,3.2,42.8,16.3,Doug Moe,Small Forward
moffela01,0.4,29.4,0.8,Larry Moffett,Small Forward
mogusle01,1.4,33.2,8.5,Leo Mogus,Forward/Center
mohamna01,0.4,48.6,5.8,Nazr Mohammed,Center
moisoje01,0.3,48.9,2.7,Jerome Moiso,Center and Power Forward
mokespa01,0.7,45.1,4.0,Paul Mokeski,Center
molinja01,1.6,39.0,11.6,Jack Molinas,Small Forward
moliswa01,0.7,41.7,4.7,Wayne Molis,Center
moncrsi01,3.6,50.2,15.6,Sidney Moncrief,Point Guard and Shooting Guard
moneyer01,3.8,49.4,12.2,Eric Money,Point Guard and Shooting Guard
moniase01,0.7,33.3,3.0,Sergei Monia,Small Forward
monkma01,1.5,37.6,7.9,Malik Monk,Shooting Guard
monroea01,3.9,46.4,18.8,Earl Monroe,Point Guard and Shooting Guard
monrogr01,2.1,51.4,13.2,Greg Monroe,Power Forward and Center
monroro01,0.7,36.8,3.4,Rodney Monroe,Shooting Guard
montelu01,0.1,25.0,1.0,Luis Montero,Shooting Guard
montgho01,1.1,42.5,7.2,Howie Montgomery,Small Forward
montrer01,0.4,49.0,4.5,Eric Montross,Center
moonja01,1.0,46.1,6.3,Jamario Moon,Small Forward
mooneji01,1.9,36.5,7.5,Jim Mooney,Small Forward
moorean01,0.6,33.3,2.4,Andre Moore,Power Forward and Small Forward
moorebe01,0.5,-,0.0,Ben Moore,Power Forward
mooreet01,1.8,45.8,8.0,E'Twaun Moore,Point Guard and Shooting Guard
moorege01,1.4,46.7,12.0,Gene Moore,Center
mooreja01,0.5,39.1,2.7,Jackie Moore,Small Forward
moorejo01,7.4,46.0,9.4,Johnny Moore,Point Guard
moorela01,0.1,24.2,2.3,Larry Moore,Forward
moorelo01,2.8,44.2,6.7,Lowes Moore,Point Guard
mooremi01,0.7,55.1,5.8,Mikki Moore,Center and Power Forward
mooreot01,1.6,45.3,8.2,Otto Moore,Center
mooreri01,0.4,33.8,3.8,Richard Moore,Shooting Guard
moorero01,0.1,31.0,1.7,Ron Moore,Center
mooretr01,1.0,40.4,7.0,Tracy Moore,Shooting Guard and Small Forward
moreler01,1.0,53.7,1.9,Eric Moreland,Power Forward
morelja01,1.6,42.0,9.8,Jackie Moreland,Power Forward and Small Forward
morgagu01,0.9,29.2,1.9,Guy Morgan,Shooting Guard
morgare01,0.6,37.5,2.8,Rex Morgan,Shooting Guard
morgeel01,0.3,36.5,1.8,Elmore Morgenthaler,Center
mornida01,0.7,47.6,4.2,Darren Morningstar,Center
morrich01,1.6,44.1,11.0,Chris Morris,Small Forward and Shooting Guard
morrida01,1.4,38.4,3.3,Darius Morris,Point Guard
morriis01,0.2,45.6,2.2,Isaiah Morris,Small Forward
morrija01,1.1,40.5,3.8,Jaylen Morris,Shooting Guard
morrima03,1.5,43.1,11.5,Marcus Morris,Small Forward and Power Forward
morrima02,1.7,44.9,11.6,Markieff Morris,Power Forward
morrima01,3.1,36.3,12.6,Max Morris,Forward/Center
morrimo01,3.6,49.4,10.1,Monte Morris,Point Guard
morrira01,0.1,42.6,1.9,Randolph Morris,Center and Power Forward
morrite01,0.7,40.7,3.4,Terence Morris,Small Forward
morriad01,1.4,37.3,7.5,Adam Morrison,Small Forward and Power Forward
morrijo01,0.8,29.4,3.0,John Morrison,Guard
morrimi01,0.3,33.8,2.0,Mike Morrison,Shooting Guard
morrire01,0.9,39.6,3.6,Red Morrison,Center
morroan01,0.9,44.7,9.4,Anthony Morrow,Shooting Guard
mortodw01,0.4,38.8,4.1,Dwayne Morton,Point Guard
mortojo01,2.7,38.6,4.8,John Morton,Shooting Guard and Small Forward
mortori01,0.5,75.0,3.0,Richard Morton,Point Guard
moslegl01,0.7,40.9,3.1,Glenn Mosley,Power Forward
mosspe01,1.5,41.5,3.9,Perry Moss,Point Guard
motenla01,1.5,40.8,6.3,Lawrence Moten,Shooting Guard
motiedo01,1.1,46.9,7.3,Donatas Motiejunas,Power Forward
motlejo01,0.5,53.4,6.0,Johnathan Motley,Power Forward
mottoha01,0.5,44.2,4.6,Hanno Mottola,Small Forward and Center
moultar01,0.2,54.7,3.6,Arnett Moultrie,Power Forward
mountri01,2.4,43.3,11.8,Rick Mount,Shooting Guard
mournal01,1.1,52.7,17.1,Alonzo Mourning,Power Forward and Center
mozgoti01,0.6,53.5,6.8,Timofey Mozgov,Center
mrazoch01,0.5,35.0,3.4,Chuck Mrazovich,Forward
mudiaem01,4.2,39.3,11.8,Emmanuel Mudiay,Point Guard
mueller01,2.0,42.6,7.4,Erwin Mueller,Center and Power Forward
muhamsh01,0.5,47.3,9.0,Shabazz Muhammad,Small Forward and Shooting Guard
mullajo01,1.4,12.9,0.8,Joe Mullaney,Guard
mullebo01,1.0,28.1,5.8,Bob Mullens,Guard
mulleby01,0.8,40.8,7.4,Byron Mullens,Power Forward and Center
mullich01,3.5,50.9,18.2,Chris Mullin,Small Forward and Shooting Guard
mullije01,3.8,46.3,16.2,Jeff Mullins,Shooting Guard
mundtto01,0.1,39.0,1.1,Todd Mundt,Center
munfoxa02,1.3,39.8,4.2,Xavier Munford,Shooting Guard
munkch01,0.1,42.9,1.2,Chris Munk,Power Forward
munroge01,0.3,26.8,6.1,George Munroe,Guard
murdoer01,4.9,43.8,10.1,Eric Murdock,Point Guard
muresgh01,0.5,57.3,9.8,Gheorghe Muresan,Center
murphal01,0.4,37.0,3.8,Allen Murphy,Shooting Guard
murphca01,4.4,48.2,17.9,Calvin Murphy,Shooting Guard and Point Guard
murphdi01,0.3,20.0,1.1,Dick Murphy,Guard
murpher01,0.1,23.1,0.3,Erik Murphy,Center
murphja01,0.2,33.2,2.4,Jay Murphy,Power Forward and Small Forward
murphjo01,0.0,27.5,1.6,John Murphy,Forward
murphke01,0.1,25.0,0.9,Kevin Murphy,Shooting Guard
murphro01,0.3,28.6,2.0,Ronnie Murphy,Small Forward
murphto01,1.0,45.4,5.5,Tod Murphy,Center and Power Forward
murphtr01,1.5,44.5,10.8,Troy Murphy,Power Forward
murrade01,2.3,44.1,6.6,Dejounte Murray,Point Guard
murraja01,3.4,43.4,14.8,Jamal Murray,Shooting Guard and Point Guard
murrake01,2.7,33.5,8.1,Ken Murray,Shooting Guard
murrala01,1.3,43.0,11.3,Lamond Murray,Small Forward
murraro01,2.3,41.4,9.9,Ronald Murray,Shooting Guard and Point Guard
murratr01,0.8,43.0,9.0,Tracy Murray,Small Forward
murrewi01,1.0,46.6,13.1,Willie Murrell,Small Forward
murredo01,0.6,42.5,4.7,Dorie Murrey,Center and Power Forward
murryto01,0.9,43.3,2.6,Toure' Murry,Point Guard and Shooting Guard
musadz01,0.2,40.9,2.1,Dzanan Musa,Shooting Guard
muscami01,0.9,46.8,5.7,Mike Muscala,Power Forward and Center
musian01,0.7,29.0,8.4,Angelo Musi,Guard
mustaje01,0.6,44.9,4.0,Jerrod Mustaf,Power Forward
mutomdi01,1.0,51.8,9.8,Dikembe Mutombo,Center
muursma01,0.6,42.5,4.7,Martin Muursepp,Power Forward
myerspe01,2.1,42.1,4.8,Pete Myers,Shooting Guard
mykhasv01,0.9,32.9,3.2,Sviatoslav Mykhailiuk,Small Forward
ndiayha01,0.1,46.7,0.6,Hamady N'Diaye,Center
ndiayma01,0.3,25.0,1.3,Makhtar N'Diaye,Power Forward
ndiayma02,0.1,42.7,3.8,Mamadou N'Diaye,Center
ndongbo01,0.3,41.5,2.2,Boniface N'Dong,Center
naberbo01,0.3,0.0,0.3,Bob Naber,Forward
nachabo01,0.5,30.0,3.3,Boris Nachamkin,Forward
nachbbo01,0.9,40.6,7.1,Bostjan Nachbar,Power Forward and Small Forward
naderab01,0.4,38.7,3.6,Abdel Nader,Small Forward
nagelje01,1.3,21.4,0.9,Jerry Nagel,Guard
nagyfr01,1.4,34.7,5.1,Fritz Nagy,Guard/Forward
nailole01,1.0,47.4,8.6,Lee Nailon,Small Forward and Power Forward
najered01,0.8,48.1,4.9,Eduardo Najera,Power Forward and Small Forward
nancela01,2.6,54.6,17.1,Larry Nance,Power Forward
nancela02,1.7,53.9,7.7,Larry Nance Jr.,Center and Power Forward
napiesh01,2.0,39.3,6.4,Shabazz Napier,Point Guard
napolpa01,0.0,-,0.0,Paul Napolitano,Forward/Guard
nashbo01,0.7,42.9,4.7,Bob Nash,Small Forward
nashco01,0.8,34.0,5.6,Cotton Nash,Small Forward
nashst01,8.5,49.0,14.3,Steve Nash,Point Guard
natersw01,1.7,53.5,12.4,Swen Nater,Center
nathaho01,0.4,55.6,2.6,Howard Nathan,Point Guard
nattca01,2.2,52.8,17.2,Calvin Natt,Power Forward and Small Forward
nattke01,0.8,41.7,3.1,Kenny Natt,Shooting Guard
naullwi01,1.6,40.6,15.8,Willie Naulls,Power Forward and Small Forward
navarju01,2.2,40.2,10.9,Juan Carlos Navarro,Shooting Guard
ndourma01,0.3,45.3,3.1,Maurice Ndour,Power Forward
nealcr01,2.5,37.3,2.5,Craig Neal,Point Guard
nealga01,1.6,42.2,9.9,Gary Neal,Shooting Guard
nealji01,0.4,30.1,4.4,Jim Neal,Center
nealll01,1.5,48.5,11.1,Lloyd Neal,Center and Power Forward
nealyed01,0.7,49.8,2.7,Ed Nealy,Power Forward
nedovne01,0.5,20.5,1.1,Nemanja Nedovic,Shooting Guard
negraal01,0.5,18.8,2.8,Al Negratti,Forward/Center
nelsoba01,0.3,41.7,1.3,Barry Nelson,Center
nelsode01,1.0,44.4,4.1,DeMarcus Nelson,Point Guard
nelsodo01,1.4,48.0,10.3,Don Nelson,Power Forward and Small Forward
nelsoja01,5.1,43.6,11.3,Jameer Nelson,Point Guard
nelsolo01,1.9,43.7,9.4,Louie Nelson,Shooting Guard and Point Guard
nelsoro01,0.8,41.9,3.2,Ron Nelson,Shooting Guard
nembhru01,1.7,43.2,4.0,Ruben Nembhard,Shooting Guard and Point Guard
nemeldi01,1.5,38.5,5.5,Dick Nemelka,Shooting Guard
nesbyty01,1.5,40.4,9.5,Tyrone Nesby,Small Forward and Shooting Guard
nesslma01,0.4,38.5,1.1,Martin Nessley,Center
nestera01,1.0,50.2,6.8,Rasho Nesterovic,Center
netora01,1.9,44.3,4.8,Raul Neto,Point Guard
netolbo01,1.4,49.2,16.0,Bob Netolicky,Power Forward and Center
neumajo01,3.0,43.3,13.2,Johnny Neumann,Shooting Guard and Small Forward
neumapa01,3.2,44.2,11.1,Paul Neumann,Point Guard
nevitch01,0.1,43.8,1.6,Chuck Nevitt,Center
newbeme01,1.7,37.2,3.6,Melvin Newbern,Shooting Guard
newbiiv01,0.4,39.4,1.5,Ivano Newbill,Small Forward and Power Forward
newblir01,0.9,44.6,5.1,Ira Newble,Small Forward and Shooting Guard
newlimi01,4.0,46.6,14.9,Mike Newlin,Shooting Guard
newmajo01,1.5,46.1,11.0,Johnny Newman,Shooting Guard and Small Forward
newmada01,0.7,42.0,5.7,Dave Newmark,Center
newtobi01,0.4,43.7,2.1,Bill Newton,Power Forward and Center
niangge01,0.5,43.4,2.9,Georges Niang,Power Forward
nichode01,0.1,28.1,1.2,Demetris Nichols,Small Forward
nichoja01,1.9,36.8,10.4,Jack Nichols,Power Forward
nichoan01,0.4,46.7,6.0,Andrew Nicholson,Power Forward
nickega01,0.3,33.3,3.8,Gaylon Nickerson,Shooting Guard
nicksca01,1.6,46.2,6.8,Carl Nicks,Point Guard and Shooting Guard
niemari01,0.8,47.6,6.6,Rich Niemann,Center
niemiri01,1.8,33.0,6.0,Richie Niemiera,Guard/Forward
nilesmi01,0.3,34.8,2.6,Mike Niles,Small Forward
nimphku01,1.2,48.7,6.4,Kurt Nimphius,Power Forward and Center
nixdy01,0.3,35.9,2.0,Dyron Nix,Small Forward
nixonno01,8.3,48.3,15.7,Norm Nixon,Point Guard
noahjo01,2.8,49.1,8.8,Joakim Noah,Center
noblech01,3.3,34.6,8.0,Chuck Noble,Shooting Guard
nocioan01,1.2,43.1,10.5,Andres Nocioni,Small Forward and Power Forward
noelda01,1.0,36.7,2.7,David Noel,Power Forward
noelne01,1.2,52.3,8.2,Nerlens Noel,Power Forward and Center
noelpa01,0.7,29.1,3.3,Paul Noel,Forward
noguelu01,0.5,63.2,3.2,Lucas Nogueira,Center
nolanji01,0.8,19.0,1.6,Jim Nolan,Center
nolenpa01,0.0,0.0,0.0,Paul Nolen,Center
nordgje01,0.2,27.8,1.4,Jeff Nordgaard,Power Forward
nordmbe01,0.5,45.9,4.3,Bevo Nordmann,Center
norlajo01,1.0,32.9,8.3,Johnny Norlander,Forward
normaco01,0.9,43.9,6.0,Connie Norman,Shooting Guard
normake01,2.1,48.6,13.5,Ken Norman,Small Forward
norriau01,0.8,51.1,4.4,Audie Norris,Center
norrimo01,2.8,40.1,5.1,Moochie Norris,Point Guard
norrisy01,0.4,41.9,2.4,Sylvester Norris,Center
norwowi01,0.8,48.8,7.5,Willie Norwood,Small Forward
nostrge01,0.8,30.5,8.2,George Nostrand,Center/Forward
noszkst01,0.6,28.0,6.0,Stan Noszka,Guard
novakmi01,1.4,31.0,3.4,Mike Novak,Power Forward
novakst01,0.3,43.7,4.7,Steve Novak,Power Forward and Small Forward
nowelme01,2.1,39.8,8.4,Mel Nowell,Shooting Guard and Point Guard
nowitdi01,2.4,47.1,20.7,Dirk Nowitzki,Power Forward and Center
ntilila01,3.1,35.4,5.9,Frank Ntilikina,Point Guard
nunnaja01,0.5,33.8,2.9,James Nunnally,Small Forward
nurkiju01,1.9,49.1,11.6,Jusuf Nurkic,Center
nuttde01,0.6,40.0,2.3,Dennis Nutt,Point Guard
nwabada01,1.2,49.0,7.2,David Nwaba,Shooting Guard
nwosuju01,0.1,32.1,1.3,Julius Nwosu,Center
obannch01,0.6,40.0,2.5,Charles O'Bannon,Shooting Guard
obanned01,0.8,36.7,5.0,Ed O'Bannon,Shooting Guard and Small Forward
oboyljo01,1.0,30.8,4.2,John O'Boyle,Shooting Guard
obriebo01,0.2,20.6,1.8,Bob O'Brien,Forward
obriejj01,0.0,0.0,0.0,J.J. O'Brien,Small Forward
